Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2926703,-,-,-,40.41,67.22,0,490,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,6,8,23,30,20.6,0,0,0,0,10.5,0,0,0,0,0.316,52.49,95.69,0.24,955,2.5,296,2
2018,6,9,0,30,21.3,14,1,14,3,9.700000000000001,14,1,5,14,0.316,47.5,85.82000000000001,0.24,955,2.5,296,2.6
2018,6,9,1,30,23.3,121,115,150,3,8.5,94,69,3,111,0.315,38.86,75.38,0.24,955,2.5,311,2.9000000000000004
2018,6,9,2,30,26,202,293,329,3,7.6000000000000005,172,243,0,277,0.313,31.12,64.31,0.24,956,2.5,328,2.9000000000000004
2018,6,9,3,30,28.6,250,435,512,0,8.6,250,435,0,512,0.311,28.54,52.94,0.24,956,2.5,336,2.9000000000000004
2018,6,9,4,30,30.5,277,537,679,0,9,277,537,0,679,0.31,26.35,41.59,0.24,955,2.5,340,3
2018,6,9,5,30,31.900000000000002,290,608,813,0,8.9,290,608,0,813,0.31,24.11,30.75,0.24,955,2.4000000000000004,344,3
2018,6,9,6,30,32.9,326,603,887,0,8.6,326,603,0,887,0.31,22.28,21.61,0.24,954,2.4000000000000004,348,3
2018,6,9,7,30,33.5,328,617,917,0,8.3,328,617,0,917,0.309,21.1,17.48,0.24,954,2.4000000000000004,352,3.1
2018,6,9,8,30,33.6,320,613,890,0,8,320,613,0,890,0.309,20.56,21.53,0.24,953,2.4000000000000004,354,3.3000000000000003
2018,6,9,9,30,33.4,267,646,823,0,7.6000000000000005,267,646,0,823,0.308,20.31,30.63,0.24,953,2.4000000000000004,356,3.4000000000000004
2018,6,9,10,30,32.9,236,618,699,1,7.2,236,618,0,699,0.307,20.3,41.46,0.24,953,2.3000000000000003,179,3.5
2018,6,9,11,30,32.1,198,564,539,1,6.800000000000001,198,564,0,539,0.307,20.7,52.81,0.24,953,2.3000000000000003,1,3.6
2018,6,9,12,30,31,154,466,357,1,6.5,154,466,0,357,0.308,21.57,64.17,0.24,953,2.3000000000000003,5,3.6
2018,6,9,13,30,29.200000000000003,101,295,176,0,6.4,101,295,0,176,0.31,23.67,75.24,0.24,953,2.2,6,3.1
2018,6,9,14,30,26.8,28,40,32,3,6.9,12,0,3,12,0.312,28.2,85.68,0.24,953,2.2,6,2.6
2018,6,9,15,30,25.1,0,0,0,0,6.7,0,0,0,0,0.314,30.82,95.55,0.24,953,2.1,5,2.7
2018,6,9,16,30,23.900000000000002,0,0,0,3,5.9,0,0,0,0,0.315,31.26,104.01,0.24,953,2.1,3,2.9000000000000004
2018,6,9,17,30,22.6,0,0,0,0,4.6000000000000005,0,0,0,0,0.316,30.990000000000002,110.71000000000001,0.24,953,2.1,2,2.9000000000000004
2018,6,9,18,30,21.400000000000002,0,0,0,0,2.8000000000000003,0,0,0,0,0.317,29.45,115.08,0.24,953,2,3,2.7
2018,6,9,19,30,20.200000000000003,0,0,0,0,1.4000000000000001,0,0,0,0,0.317,28.54,116.62,0.24,952,2,3,2.4000000000000004
2018,6,9,20,30,19.1,0,0,0,0,0.7000000000000001,0,0,0,0,0.317,29.150000000000002,115.12,0.24,952,2,2,2.1
2018,6,9,21,30,18.2,0,0,0,0,0.8,0,0,0,0,0.316,31.05,110.78,0.24,952,2,181,1.9000000000000001
2018,6,9,22,30,17.400000000000002,0,0,0,0,1.1,0,0,0,0,0.316,33.42,104.10000000000001,0.24,952,2,358,1.6
2018,6,9,23,30,17,0,0,0,0,1.3,0,0,0,0,0.316,34.800000000000004,95.66,0.24,952,2,357,1.5
2018,6,10,0,30,18.3,21,7,21,0,1.5,21,7,0,21,0.314,32.33,85.79,0.24,952,2,346,1.9000000000000001
2018,6,10,1,30,21,118,173,162,0,0.6000000000000001,118,173,0,162,0.314,25.63,75.36,0.24,953,2,339,2.3000000000000003
2018,6,10,2,30,24.200000000000003,191,354,345,0,-0.5,191,354,0,345,0.313,19.59,64.3,0.24,953,2,345,2.7
2018,6,10,3,30,27.400000000000002,238,483,529,0,-1.4000000000000001,238,483,0,529,0.312,15.17,52.94,0.24,953,2,178,3.2
2018,6,10,4,30,29.8,269,571,696,0,-1.3,269,571,0,696,0.31,13.290000000000001,41.58,0.24,953,2,3,3.3000000000000003
2018,6,10,5,30,31.6,285,632,828,0,-0.30000000000000004,285,632,0,828,0.308,12.86,30.73,0.24,952,2,3,3.3000000000000003
2018,6,10,6,30,33,269,700,920,0,0.9,269,700,0,920,0.306,12.97,21.57,0.24,952,2,180,3.2
2018,6,10,7,30,33.9,262,724,953,0,1.8,262,724,0,953,0.305,13.15,17.400000000000002,0.24,951,2,356,3.1
2018,6,10,8,30,34.4,247,729,926,0,2.3000000000000003,247,729,0,926,0.304,13.290000000000001,21.44,0.24,951,2,353,3.2
2018,6,10,9,30,34.5,239,698,840,0,2.6,239,698,0,840,0.303,13.450000000000001,30.54,0.24,951,2.1,350,3.4000000000000004
2018,6,10,10,30,34.1,217,660,712,2,2.6,332,322,0,574,0.302,13.790000000000001,41.38,0.24,951,2.1,348,3.7
2018,6,10,11,30,33.2,189,592,547,3,2.5,234,33,0,255,0.302,14.4,52.730000000000004,0.24,951,2.1,347,3.9000000000000004
2018,6,10,12,30,31.8,153,482,364,3,2.3000000000000003,180,185,0,260,0.303,15.4,64.09,0.24,951,2.1,348,4.1000000000000005
2018,6,10,13,30,29.6,103,301,180,0,2.4000000000000004,103,301,0,180,0.303,17.55,75.15,0.24,952,2.1,348,3.8000000000000003
2018,6,10,14,30,26.8,30,43,33,0,2.7,30,43,0,33,0.304,21.03,85.60000000000001,0.24,952,2,346,3.3000000000000003
2018,6,10,15,30,24.6,0,0,0,0,1.9000000000000001,0,0,0,0,0.305,22.61,95.46000000000001,0.24,953,2,343,2.8000000000000003
2018,6,10,16,30,23.1,0,0,0,0,0.5,0,0,0,0,0.306,22.45,103.92,0.24,953,1.9000000000000001,340,2.5
2018,6,10,17,30,21.6,0,0,0,0,-0.7000000000000001,0,0,0,0,0.307,22.62,110.62,0.24,954,1.9000000000000001,336,2.2
2018,6,10,18,30,20.400000000000002,0,0,0,3,-1.2000000000000002,0,0,0,0,0.306,23.45,115,0.24,953,1.9000000000000001,331,1.9000000000000001
2018,6,10,19,30,19.400000000000002,0,0,0,0,-1.3,0,0,0,0,0.306,24.75,116.54,0.24,953,1.9000000000000001,327,1.6
2018,6,10,20,30,18.6,0,0,0,0,-1.1,0,0,0,0,0.305,26.310000000000002,115.05,0.24,953,1.9000000000000001,322,1.4000000000000001
2018,6,10,21,30,17.900000000000002,0,0,0,0,-0.9,0,0,0,0,0.305,28.01,110.73,0.24,953,1.9000000000000001,318,1.3
2018,6,10,22,30,17.2,0,0,0,0,-0.30000000000000004,0,0,0,0,0.305,30.59,104.06,0.24,954,1.9000000000000001,316,1.2000000000000002
2018,6,10,23,30,16.900000000000002,0,0,0,0,0.5,0,0,0,0,0.305,32.980000000000004,95.63,0.24,954,1.9000000000000001,315,1.2000000000000002
2018,6,11,0,30,18.7,29,55,33,0,1.3,29,55,0,33,0.306,31.27,85.78,0.24,954,1.8,315,1.9000000000000001
2018,6,11,1,30,21.8,94,353,184,0,1.5,94,353,0,184,0.307,26.150000000000002,75.35000000000001,0.24,955,1.8,325,2.7
2018,6,11,2,30,24.900000000000002,133,553,373,0,1.6,133,553,0,373,0.308,21.88,64.29,0.24,955,1.8,344,3.3000000000000003
2018,6,11,3,30,27.3,158,672,564,0,1.3,158,672,0,564,0.309,18.53,52.93,0.24,955,1.8,352,3.5
2018,6,11,4,30,29.3,173,747,732,0,0.6000000000000001,173,747,0,732,0.312,15.72,41.58,0.24,955,1.8,352,3.3000000000000003
2018,6,11,5,30,30.900000000000002,183,796,868,0,0.30000000000000004,183,796,0,868,0.313,14.040000000000001,30.71,0.24,955,1.7000000000000002,352,3.2
2018,6,11,6,30,32.2,155,872,966,0,0.30000000000000004,155,872,0,966,0.314,13.030000000000001,21.53,0.24,954,1.7000000000000002,351,3.2
2018,6,11,7,30,33.1,151,890,1001,0,0.4,151,890,0,1001,0.315,12.46,17.32,0.24,954,1.6,351,3.2
2018,6,11,8,30,33.6,145,894,977,0,0.4,145,894,0,977,0.315,12.14,21.35,0.24,953,1.5,352,3.2
2018,6,11,9,30,33.7,214,753,864,0,0.4,214,753,0,864,0.315,12.030000000000001,30.46,0.24,953,1.5,353,3.2
2018,6,11,10,30,33.4,194,722,736,0,0.2,194,722,0,736,0.313,12.09,41.300000000000004,0.24,953,1.4000000000000001,356,3.2
2018,6,11,11,30,32.7,168,661,569,0,0,168,661,0,569,0.311,12.38,52.65,0.24,953,1.4000000000000001,180,3.2
2018,6,11,12,30,31.400000000000002,135,559,380,0,-0.2,135,559,1,380,0.31,13.08,64.01,0.24,953,1.4000000000000001,4,3.2
2018,6,11,13,30,28.900000000000002,93,384,192,0,-0.30000000000000004,93,384,1,192,0.308,14.99,75.07000000000001,0.24,953,1.4000000000000001,9,2.4000000000000004
2018,6,11,14,30,25.5,32,81,38,0,0.8,32,81,0,38,0.308,19.82,85.52,0.24,954,1.4000000000000001,15,1.7000000000000002
2018,6,11,15,30,23.400000000000002,0,0,0,0,0.6000000000000001,0,0,0,0,0.307,22.26,95.38,0.24,954,1.4000000000000001,20,1.6
2018,6,11,16,30,22.3,0,0,0,0,0.4,0,0,0,0,0.306,23.34,103.83,0.24,954,1.4000000000000001,25,1.6
2018,6,11,17,30,21.3,0,0,0,0,0.5,0,0,0,0,0.306,25.09,110.54,0.24,954,1.5,30,1.5
2018,6,11,18,30,20.3,0,0,0,0,0.9,0,0,0,0,0.306,27.39,114.92,0.24,953,1.5,34,1.4000000000000001
2018,6,11,19,30,19.5,0,0,0,0,1.3,0,0,0,0,0.306,29.71,116.47,0.24,953,1.5,38,1.3
2018,6,11,20,30,18.8,0,0,0,0,1.8,0,0,0,0,0.306,32.02,115,0.24,952,1.6,42,1.2000000000000002
2018,6,11,21,30,18.2,0,0,0,0,2.3000000000000003,0,0,0,0,0.307,34.52,110.68,0.24,952,1.6,44,1.1
2018,6,11,22,30,17.7,0,0,0,0,2.7,0,0,0,0,0.307,36.77,104.03,0.24,952,1.6,43,1.1
2018,6,11,23,30,17.5,0,0,0,0,3.1,0,0,0,0,0.307,38.13,95.61,0.24,952,1.6,42,1.1
2018,6,12,0,30,19.5,29,51,33,0,3.5,29,51,0,33,0.31,34.660000000000004,85.77,0.24,953,1.6,31,1.3
2018,6,12,1,30,22.8,95,349,183,0,3.8000000000000003,95,349,0,183,0.313,28.96,75.35000000000001,0.24,953,1.6,14,1.7000000000000002
2018,6,12,2,30,26.8,135,548,372,0,2.7,135,548,0,372,0.314,21.14,64.29,0.24,953,1.6,13,2.5
2018,6,12,3,30,30.1,160,666,562,0,0.4,160,666,0,562,0.315,14.81,52.94,0.24,953,1.7000000000000002,20,3.3000000000000003
2018,6,12,4,30,32,177,741,732,0,0.7000000000000001,177,741,0,732,0.316,13.49,41.58,0.24,953,1.7000000000000002,14,3.3000000000000003
2018,6,12,5,30,33.4,187,790,866,0,1.3,187,790,0,866,0.317,13.02,30.7,0.24,953,1.7000000000000002,7,3.3000000000000003
2018,6,12,6,30,34.5,260,717,927,0,1.7000000000000002,260,717,0,927,0.316,12.65,21.5,0.24,953,1.7000000000000002,182,3.4000000000000004
2018,6,12,7,30,35.2,259,731,958,0,1.9000000000000001,259,731,0,958,0.314,12.370000000000001,17.26,0.24,953,1.7000000000000002,359,3.6
2018,6,12,8,30,35.6,252,730,932,0,1.9000000000000001,252,730,0,932,0.311,12.06,21.27,0.24,952,1.7000000000000002,358,3.7
2018,6,12,9,30,35.6,203,766,864,0,1.6,203,766,0,864,0.31,11.790000000000001,30.38,0.24,952,1.7000000000000002,358,3.8000000000000003
2018,6,12,10,30,35.2,182,739,738,0,1,182,739,0,738,0.309,11.540000000000001,41.22,0.24,952,1.6,359,3.8000000000000003
2018,6,12,11,30,34.300000000000004,156,684,572,0,0.2,156,684,0,572,0.309,11.51,52.57,0.24,952,1.6,180,3.8000000000000003
2018,6,12,12,30,33,126,590,385,0,-0.5,126,590,0,385,0.308,11.76,63.93,0.24,952,1.5,3,3.6
2018,6,12,13,30,30.3,87,417,195,0,-0.9,87,417,0,195,0.307,13.25,75,0.24,952,1.5,8,2.6
2018,6,12,14,30,26.900000000000002,32,102,40,0,0,32,102,0,40,0.306,17.31,85.44,0.24,953,1.5,16,1.6
2018,6,12,15,30,24.8,0,0,0,0,0.30000000000000004,0,0,0,0,0.306,20.01,95.3,0.24,953,1.5,24,1.4000000000000001
2018,6,12,16,30,23.8,0,0,0,7,0.5,0,0,0,0,0.305,21.48,103.75,0.24,953,1.6,30,1.3
2018,6,12,17,30,23,0,0,0,7,0.9,0,0,0,0,0.305,23.31,110.46000000000001,0.24,953,1.6,36,1.2000000000000002
2018,6,12,18,30,22.5,0,0,0,1,1.3,0,0,0,0,0.305,24.73,114.85000000000001,0.24,952,1.6,40,1.1
2018,6,12,19,30,22,0,0,0,0,1.7000000000000002,0,0,0,0,0.305,26.11,116.41,0.24,952,1.7000000000000002,43,1
2018,6,12,20,30,21.3,0,0,0,0,2.1,0,0,0,0,0.304,28.03,114.95,0.24,952,1.7000000000000002,45,1
2018,6,12,21,30,20.700000000000003,0,0,0,0,2.5,0,0,0,0,0.304,30.03,110.64,0.24,952,1.7000000000000002,42,0.9
2018,6,12,22,30,20.200000000000003,0,0,0,0,2.9000000000000004,0,0,0,0,0.305,31.77,104,0.24,952,1.6,197,0.8
2018,6,12,23,30,19.900000000000002,0,0,0,7,3,0,0,0,0,0.305,32.74,95.60000000000001,0.24,952,1.6,356,0.7000000000000001
2018,6,13,0,30,21.1,29,92,36,3,3.1,18,0,3,18,0.304,30.6,85.76,0.24,952,1.6,314,1.1
2018,6,13,1,30,24.200000000000003,81,431,190,0,3.5,81,431,0,190,0.303,25.95,75.35000000000001,0.24,952,1.7000000000000002,311,1.6
2018,6,13,2,30,27.900000000000002,110,625,382,0,2,110,625,0,382,0.303,18.86,64.3,0.24,952,1.7000000000000002,332,1.9000000000000001
2018,6,13,3,30,31.3,132,731,573,0,1,132,731,0,573,0.302,14.42,52.94,0.24,952,1.8,353,2.2
2018,6,13,4,30,33.5,147,796,743,0,0.30000000000000004,147,796,0,743,0.301,12.07,41.58,0.24,952,1.8,356,2.4000000000000004
2018,6,13,5,30,34.9,157,836,876,0,0.5,157,836,0,876,0.301,11.3,30.7,0.24,952,1.8,351,2.6
2018,6,13,6,30,36,168,850,959,0,0.6000000000000001,168,850,0,959,0.3,10.73,21.48,0.24,952,1.8,349,2.7
2018,6,13,7,30,36.6,170,858,989,0,0.6000000000000001,170,858,0,989,0.299,10.39,17.2,0.24,951,1.8,349,3
2018,6,13,8,30,36.9,167,852,962,0,0.6000000000000001,167,852,0,962,0.297,10.22,21.19,0.24,951,1.8,352,3.2
2018,6,13,9,30,36.800000000000004,302,608,826,0,0.6000000000000001,302,608,0,826,0.296,10.3,30.3,0.24,950,1.8,356,3.3000000000000003
2018,6,13,10,30,36.4,285,542,693,0,0.8,285,542,0,693,0.295,10.67,41.15,0.24,950,1.9000000000000001,358,3.4000000000000004
2018,6,13,11,30,35.5,257,442,526,0,1.1,257,442,0,526,0.295,11.42,52.5,0.24,950,1.9000000000000001,180,3.5
2018,6,13,12,30,34.1,207,303,341,7,1.4000000000000001,179,209,0,271,0.295,12.66,63.86,0.24,950,2,3,3.3000000000000003
2018,6,13,13,30,31.8,127,130,161,6,2.3000000000000003,11,0,3,11,0.295,15.34,74.92,0.24,950,2,7,2.6
2018,6,13,14,30,28.8,20,3,20,6,3.7,5,0,3,5,0.295,20.150000000000002,85.37,0.24,951,2.1,9,1.9000000000000001
2018,6,13,15,30,26.900000000000002,0,0,0,8,4.2,0,0,0,0,0.294,23.37,95.22,0.24,951,2.2,7,2
2018,6,13,16,30,25.900000000000002,0,0,0,7,4.9,0,0,0,0,0.294,25.87,103.68,0.24,951,2.3000000000000003,177,2.4000000000000004
2018,6,13,17,30,24.900000000000002,0,0,0,8,5.800000000000001,0,0,0,0,0.294,29.35,110.39,0.24,952,2.4000000000000004,342,2.9000000000000004
2018,6,13,18,30,23.8,0,0,0,8,6.9,0,0,0,0,0.294,33.67,114.78,0.24,952,2.5,330,3.5
2018,6,13,19,30,22.700000000000003,0,0,0,8,7.7,0,0,0,0,0.293,38.160000000000004,116.36,0.24,952,2.7,327,3.9000000000000004
2018,6,13,20,30,21.700000000000003,0,0,0,4,8.3,0,0,0,0,0.293,42.33,114.9,0.24,953,2.7,331,4.1000000000000005
2018,6,13,21,30,20.8,0,0,0,4,8.700000000000001,0,0,0,0,0.293,45.92,110.61,0.24,953,2.8000000000000003,333,3.8000000000000003
2018,6,13,22,30,20.1,0,0,0,4,8.9,0,0,0,0,0.294,48.57,103.99000000000001,0.24,953,2.8000000000000003,327,3.3000000000000003
2018,6,13,23,30,19.8,0,0,0,3,8.9,0,0,0,0,0.294,49.45,95.59,0.24,954,2.9000000000000004,324,3.1
2018,6,14,0,30,20.3,15,1,15,4,8.700000000000001,15,1,5,15,0.295,47.26,85.76,0.24,954,2.8000000000000003,328,2.5
2018,6,14,1,30,21.8,125,95,149,0,8.1,125,95,0,149,0.297,41.26,75.35000000000001,0.24,954,2.7,333,2.3000000000000003
2018,6,14,2,30,24.200000000000003,210,261,323,4,7.4,82,0,0,82,0.298,34.15,64.31,0.24,954,2.6,325,2.1
2018,6,14,3,30,27.3,254,426,511,0,7.2,254,426,0,511,0.299,27.96,52.95,0.24,954,2.5,307,2.3000000000000003
2018,6,14,4,30,30,266,559,684,0,7.1000000000000005,266,559,0,684,0.3,23.82,41.59,0.24,954,2.4000000000000004,299,2.9000000000000004
2018,6,14,5,30,31.900000000000002,268,643,820,3,7.300000000000001,402,305,0,664,0.3,21.56,30.7,0.24,954,2.4000000000000004,304,3.3000000000000003
2018,6,14,6,30,33.1,381,525,870,4,7.4,273,15,0,287,0.301,20.34,21.46,0.24,953,2.4000000000000004,311,3.7
2018,6,14,7,30,33.7,386,536,899,0,7.5,386,536,0,899,0.301,19.76,17.150000000000002,0.24,952,2.4000000000000004,317,4
2018,6,14,8,30,33.7,382,525,872,8,7.5,144,4,0,147,0.302,19.82,21.12,0.24,952,2.4000000000000004,323,4.2
2018,6,14,9,30,33.300000000000004,305,587,812,8,7.5,80,0,0,80,0.303,20.26,30.23,0.24,952,2.4000000000000004,328,4.3
2018,6,14,10,30,32.5,286,527,684,4,7.4,327,55,0,368,0.304,21.09,41.08,0.24,952,2.4000000000000004,336,4.4
2018,6,14,11,30,31.200000000000003,249,446,521,7,7.5,249,446,5,521,0.306,22.81,52.43,0.24,952,2.5,344,4.4
2018,6,14,12,30,29.3,198,319,339,8,7.800000000000001,94,0,0,94,0.308,25.97,63.79,0.24,953,2.6,351,4.4
2018,6,14,13,30,27.1,124,145,162,8,8.5,11,0,3,11,0.31,31.04,74.85000000000001,0.24,954,2.6,355,4.2
2018,6,14,14,30,24.900000000000002,22,5,23,8,9.600000000000001,5,0,3,5,0.313,37.9,85.3,0.24,954,2.7,356,3.7
2018,6,14,15,30,23.400000000000002,0,0,0,8,10.5,0,0,0,0,0.316,44.07,95.15,0.24,955,2.7,355,3.3000000000000003
2018,6,14,16,30,22.200000000000003,0,0,0,8,11.100000000000001,0,0,0,0,0.319,49.42,103.61,0.24,955,2.7,350,3
2018,6,14,17,30,21.1,0,0,0,8,11.5,0,0,0,0,0.322,54.4,110.32000000000001,0.24,955,2.6,344,2.7
2018,6,14,18,30,20.1,0,0,0,8,11.9,0,0,0,0,0.324,59.28,114.72,0.24,955,2.5,337,2.3000000000000003
2018,6,14,19,30,19.1,0,0,0,4,12.200000000000001,0,0,0,0,0.323,64.12,116.31,0.24,955,2.4000000000000004,332,1.9000000000000001
2018,6,14,20,30,18.3,0,0,0,8,12.200000000000001,0,0,0,0,0.321,67.39,114.86,0.24,955,2.4000000000000004,326,1.6
2018,6,14,21,30,17.7,0,0,0,0,12.100000000000001,0,0,0,0,0.318,69.78,110.59,0.24,955,2.4000000000000004,322,1.6
2018,6,14,22,30,17.1,0,0,0,0,12.100000000000001,0,0,0,0,0.316,72.37,103.97,0.24,955,2.5,321,1.8
2018,6,14,23,30,16.8,0,0,0,0,12.100000000000001,0,0,0,0,0.315,73.77,95.59,0.24,955,2.5,322,2
2018,6,15,0,30,17.1,23,9,23,0,12.200000000000001,23,9,0,23,0.314,72.84,85.76,0.24,956,2.5,316,2.7
2018,6,15,1,30,18.6,116,186,163,0,12.100000000000001,116,186,0,163,0.313,65.89,75.36,0.24,956,2.5,320,2.9000000000000004
2018,6,15,2,30,20.900000000000002,181,374,343,0,11.9,181,374,0,343,0.312,56.43,64.32000000000001,0.24,957,2.5,325,2.8000000000000003
2018,6,15,3,30,23.200000000000003,220,509,527,0,11.700000000000001,220,509,0,527,0.313,48.44,52.97,0.24,957,2.5,325,2.5
2018,6,15,4,30,25.200000000000003,243,602,694,0,11.5,243,602,0,694,0.314,42.46,41.61,0.24,957,2.5,322,2.4000000000000004
2018,6,15,5,30,26.6,252,669,827,2,11.3,357,407,3,707,0.316,38.38,30.71,0.24,957,2.5,321,2.4000000000000004
2018,6,15,6,30,27.900000000000002,205,781,932,1,10.9,205,781,0,932,0.318,34.78,21.45,0.24,957,2.4000000000000004,324,2.5
2018,6,15,7,30,28.900000000000002,199,799,963,2,10.600000000000001,417,418,3,816,0.319,32.06,17.1,0.24,957,2.4000000000000004,328,2.7
2018,6,15,8,30,29.5,190,802,938,2,10.3,399,418,3,790,0.321,30.29,21.06,0.24,957,2.4000000000000004,334,3
2018,6,15,9,30,29.6,245,681,833,2,10,358,412,3,714,0.321,29.66,30.17,0.24,957,2.4000000000000004,340,3.3000000000000003
2018,6,15,10,30,29.3,224,640,707,2,9.9,324,355,3,592,0.321,29.96,41.01,0.24,957,2.4000000000000004,347,3.5
2018,6,15,11,30,28.6,194,574,545,0,9.9,194,574,0,545,0.319,31.11,52.36,0.24,957,2.4000000000000004,354,3.6
2018,6,15,12,30,27.5,155,469,363,0,9.9,155,469,0,363,0.317,33.2,63.72,0.24,957,2.4000000000000004,180,3.5
2018,6,15,13,30,25.900000000000002,103,303,183,0,10,103,303,0,183,0.316,36.75,74.79,0.24,958,2.3000000000000003,6,2.8000000000000003
2018,6,15,14,30,23.700000000000003,32,53,37,0,11,32,53,0,37,0.317,44.82,85.23,0.24,958,2.3000000000000003,12,1.9000000000000001
2018,6,15,15,30,22.1,0,0,0,0,11.4,0,0,0,0,0.318,50.59,95.09,0.24,959,2.2,17,1.6
2018,6,15,16,30,21.200000000000003,0,0,0,0,10.9,0,0,0,0,0.318,51.95,103.55,0.24,959,2.1,20,1.7000000000000002
2018,6,15,17,30,20.400000000000002,0,0,0,0,10.8,0,0,0,0,0.318,53.89,110.27,0.24,959,2,21,1.7000000000000002
2018,6,15,18,30,19.5,0,0,0,0,10.8,0,0,0,0,0.316,57.19,114.67,0.24,959,1.9000000000000001,20,1.7000000000000002
2018,6,15,19,30,18.6,0,0,0,0,10.9,0,0,0,0,0.314,60.84,116.26,0.24,958,1.8,19,1.5
2018,6,15,20,30,17.7,0,0,0,0,11,0,0,0,0,0.313,65.02,114.83,0.24,958,1.7000000000000002,18,1.4000000000000001
2018,6,15,21,30,16.8,0,0,0,0,11.200000000000001,0,0,0,0,0.313,69.60000000000001,110.57000000000001,0.24,958,1.7000000000000002,16,1.2000000000000002
2018,6,15,22,30,16.1,0,0,0,0,11.3,0,0,0,0,0.314,73.05,103.96000000000001,0.24,958,1.6,12,1.1
2018,6,15,23,30,15.700000000000001,0,0,0,0,11.200000000000001,0,0,0,0,0.314,74.84,95.59,0.24,958,1.6,9,1
2018,6,16,0,30,17.1,29,111,37,0,11.3,29,111,0,37,0.314,68.73,85.77,0.24,958,1.6,3,1.6
2018,6,16,1,30,19.900000000000002,79,449,192,0,11.200000000000001,79,449,0,192,0.315,57.32,75.38,0.24,958,1.6,16,2.3000000000000003
2018,6,16,2,30,22.700000000000003,108,637,384,0,10.600000000000001,108,637,0,384,0.316,46.26,64.34,0.24,958,1.6,36,2.7
2018,6,16,3,30,24.900000000000002,128,745,577,0,10.200000000000001,128,745,0,577,0.318,39.62,52.99,0.24,958,1.6,46,2.6
2018,6,16,4,30,26.8,141,813,748,0,9.9,141,813,0,748,0.319,34.53,41.62,0.24,958,1.6,50,2.6
2018,6,16,5,30,28.6,148,858,885,0,9.200000000000001,148,858,0,885,0.319,29.8,30.72,0.24,957,1.5,50,2.6
2018,6,16,6,30,30,180,838,959,0,8.3,180,838,0,959,0.32,25.76,21.45,0.24,956,1.5,45,2.7
2018,6,16,7,30,31.200000000000003,174,860,996,0,7.2,174,860,0,996,0.32,22.35,17.07,0.24,956,1.4000000000000001,39,2.8000000000000003
2018,6,16,8,30,31.8,165,864,972,0,6.1000000000000005,165,864,0,972,0.32,20.080000000000002,21,0.24,955,1.4000000000000001,35,2.9000000000000004
2018,6,16,9,30,32.1,162,839,888,0,5.300000000000001,162,839,0,888,0.319,18.69,30.1,0.24,955,1.4000000000000001,32,3
2018,6,16,10,30,31.900000000000002,146,810,758,0,4.9,146,810,0,758,0.318,18.28,40.95,0.24,955,1.4000000000000001,32,3.2
2018,6,16,11,30,31.3,127,759,591,0,4.6000000000000005,127,759,0,591,0.316,18.52,52.300000000000004,0.24,954,1.4000000000000001,34,3.3000000000000003
2018,6,16,12,30,30.1,104,669,401,0,4.5,104,669,0,401,0.314,19.72,63.660000000000004,0.24,954,1.4000000000000001,36,3.2
2018,6,16,13,30,27.700000000000003,75,503,208,0,4.7,75,503,0,208,0.312,23.080000000000002,74.73,0.24,954,1.4000000000000001,39,2.3000000000000003
2018,6,16,14,30,24.5,31,176,46,0,7.300000000000001,31,176,0,46,0.312,33.26,85.18,0.24,954,1.4000000000000001,38,1.3
2018,6,16,15,30,22.400000000000002,0,0,0,0,7.9,0,0,0,0,0.313,39.35,95.03,0.24,954,1.4000000000000001,34,1.2000000000000002
2018,6,16,16,30,21.5,0,0,0,0,7.800000000000001,0,0,0,0,0.313,41.25,103.49000000000001,0.24,954,1.4000000000000001,30,1.2000000000000002
2018,6,16,17,30,20.700000000000003,0,0,0,0,7.6000000000000005,0,0,0,0,0.314,42.74,110.21000000000001,0.24,954,1.4000000000000001,26,1.2000000000000002
2018,6,16,18,30,19.900000000000002,0,0,0,0,7.300000000000001,0,0,0,0,0.314,43.95,114.63,0.24,953,1.4000000000000001,24,1.2000000000000002
